# timestamp x y z qx qy qz qw latency
6.012921000 25.014940261 48.438231097 -0.301972809 -0.683827384 0.185523418 -0.150796014 0.689363280 0.000000000
6.116541000 25.446721143 49.288521788 -0.293923464 -0.683323278 0.184744871 -0.150070861 0.690229938 0.000000000
6.220278000 25.876594898 50.138684918 -0.291641326 -0.682811035 0.184831383 -0.149692078 0.690795724 0.000000000
6.323895000 26.304885358 50.989654364 -0.287699052 -0.681758419 0.186046576 -0.150396019 0.691356035 0.000000000
6.427659000 26.735315198 51.836823789 -0.280353846 -0.681577059 0.187575240 -0.151334237 0.690916921 0.000000000
6.531383000 27.160517870 52.681366862 -0.279407508 -0.682248682 0.188162531 -0.151217720 0.690119409 0.000000000
6.634992000 27.578930739 53.516475464 -0.279356560 -0.683152614 0.187775156 -0.149515740 0.689701414 0.000000000
6.738741000 27.990913476 54.347455127 -0.283343135 -0.684181078 0.185666377 -0.146399372 0.689921353 0.000000000
6.842350000 28.394063212 55.170525527 -0.292322024 -0.685070990 0.183819576 -0.144074994 0.690022100 0.000000000
6.945963000 28.789670495 55.984866426 -0.300817503 -0.686193765 0.184059480 -0.143632993 0.688933805 0.000000000
7.049705000 29.175509933 56.790314274 -0.298184630 -0.686906454 0.184886730 -0.144138791 0.687895653 0.000000000
7.153323000 29.554071606 57.586878559 -0.286091392 -0.687820583 0.185486663 -0.144274878 0.686791309 0.000000000
7.256934000 29.929912110 58.373119699 -0.274123642 -0.687995780 0.184981135 -0.143912489 0.686828204 0.000000000
7.360549000 30.299453659 59.147526395 -0.266153890 -0.688306815 0.185021627 -0.143689434 0.686552309 0.000000000
7.464167000 30.662741887 59.909659248 -0.255305701 -0.688616183 0.184804928 -0.143400219 0.686360887 0.000000000
7.567786000 31.022013872 60.657717434 -0.243216134 -0.688554402 0.184766376 -0.143315393 0.686450959 0.000000000
7.671396000 31.376781277 61.391906276 -0.235778766 -0.688364950 0.184654811 -0.143323265 0.686669308 0.000000000
7.775144000 31.721704474 62.116982627 -0.231931607 -0.688890763 0.185017469 -0.143514366 0.686004140 0.000000000
7.878754000 32.058905580 62.830396755 -0.226696377 -0.689163699 0.185893550 -0.144521108 0.685281427 0.000000000
7.982493000 32.388667834 63.532150635 -0.221154383 -0.690137552 0.186198921 -0.144459044 0.684230741 0.000000000
8.086111000 32.705913565 64.214171095 -0.216078579 -0.691441744 0.184606522 -0.142808720 0.683691755 0.000000000
8.189849000 33.012817990 64.879815349 -0.213148898 -0.692050556 0.181610124 -0.140300717 0.684397179 0.000000000
8.293470000 33.315384090 65.525547164 -0.212304779 -0.692113629 0.179436304 -0.138557704 0.685261337 0.000000000
8.397102000 33.608075350 66.154866486 -0.217371513 -0.692169447 0.178131392 -0.138297893 0.685597810 0.000000000
8.500847000 33.886968435 66.766908682 -0.221129521 -0.692469313 0.178552942 -0.139397124 0.684962436 0.000000000
8.604438000 34.158029526 67.364962127 -0.206880038 -0.692285465 0.178693849 -0.140194863 0.684948716 0.000000000
8.708175000 34.424215777 67.945259835 -0.190047587 -0.691276391 0.177162630 -0.139661977 0.686472786 0.000000000
8.811795000 34.688671600 68.504023305 -0.174439033 -0.689054595 0.174745336 -0.139150790 0.689423592 0.000000000
8.915403000 34.955513873 69.047440931 -0.167478067 -0.687849764 0.172016712 -0.138378135 0.691465433 0.000000000
9.019162000 35.214044445 69.575686951 -0.163946897 -0.688437656 0.170663762 -0.139203325 0.691049860 0.000000000
9.122890000 35.460256222 70.093301399 -0.151186449 -0.689867241 0.170241713 -0.141361860 0.689287874 0.000000000
9.226512000 35.693823723 70.600770315 -0.142505639 -0.689554488 0.169829487 -0.144347195 0.689083769 0.000000000
9.330247000 35.935569252 71.087874533 -0.136874451 -0.688303221 0.169321949 -0.147930153 0.689699517 0.000000000
9.433986000 36.184862734 71.559806738 -0.122535678 -0.687463349 0.168367337 -0.152100992 0.689863662 0.000000000
9.537749000 36.430093148 72.017351240 -0.107335516 -0.689010161 0.165796312 -0.155233926 0.688243423 0.000000000
9.641587000 36.667115795 72.465995891 -0.100209739 -0.691659238 0.162624130 -0.159637552 0.685329660 0.000000000
9.745342000 36.897496765 72.898255429 -0.097245532 -0.694072310 0.159064983 -0.165595353 0.682305019 0.000000000
9.849229000 37.139765064 73.312715808 -0.099228076 -0.694816901 0.154662731 -0.173211286 0.680666412 0.000000000
9.953059000 37.393205806 73.705386401 -0.101435794 -0.694895487 0.149832451 -0.182430726 0.679256601 0.000000000
10.056930000 37.661899262 74.080546966 -0.103060042 -0.695465460 0.145132855 -0.192794871 0.676826703 0.000000000
10.160830000 37.939285193 74.437780522 -0.103500516 -0.696349046 0.140349289 -0.204158764 0.673586878 0.000000000
10.264660000 38.229679579 74.778373807 -0.103861662 -0.697386655 0.135059135 -0.216719726 0.669659199 0.000000000
10.368670000 38.531136608 75.102075598 -0.108360032 -0.698464302 0.129426831 -0.230427421 0.665056026 0.000000000
10.472640000 38.843596944 75.405973743 -0.114163246 -0.699258660 0.123823854 -0.245421484 0.659903989 0.000000000
10.576630000 39.152251672 75.672852272 -0.119408849 -0.700684173 0.117758221 -0.261207469 0.653410552 0.000000000
10.680620000 39.477388474 75.917643661 -0.122811403 -0.701611174 0.111296976 -0.278211866 0.646492770 0.000000000
10.784610000 39.818076629 76.139877787 -0.128257032 -0.701839150 0.105197416 -0.296802186 0.638955220 0.000000000
10.888750000 40.167772279 76.333412683 -0.129706382 -0.701868190 0.099860789 -0.316281991 0.630376529 0.000000000
10.992720000 40.528587756 76.500288791 -0.135261403 -0.701281260 0.095150462 -0.336439334 0.621256435 0.000000000
11.096590000 40.900476928 76.636419471 -0.147573670 -0.699775166 0.091302075 -0.357048725 0.611959848 0.000000000
11.200570000 41.284062741 76.745072890 -0.158888690 -0.697976167 0.089405934 -0.377804395 0.601747197 0.000000000
11.304310000 41.676849528 76.831681809 -0.159245235 -0.695603179 0.089790695 -0.398920955 0.590707982 0.000000000
11.408180000 42.072922016 76.882164118 -0.160519833 -0.693250572 0.092083653 -0.419875876 0.578470824 0.000000000
11.511920000 42.467132882 76.906495794 -0.161275662 -0.690233471 0.095077592 -0.440018926 0.566499208 0.000000000
11.615530000 42.865008081 76.902144867 -0.168608560 -0.686535803 0.098621159 -0.458860369 0.555328389 0.000000000
11.719270000 43.265900251 76.868222490 -0.179312113 -0.681804053 0.103371847 -0.476836464 0.545054567 0.000000000
11.822770000 43.660343239 76.813759699 -0.176161655 -0.678419586 0.111038842 -0.493650241 0.532660004 0.000000000
11.926380000 44.046953682 76.750679732 -0.175001176 -0.675502957 0.120418648 -0.509796399 0.518943865 0.000000000
12.030000000 44.420773467 76.673407558 -0.178781420 -0.671644924 0.130502201 -0.524777141 0.506429880 0.000000000
12.133610000 44.786257031 76.577300299 -0.190291509 -0.665027987 0.140550757 -0.539022178 0.497431756 0.000000000
12.237100000 45.152809147 76.458312218 -0.197363650 -0.655752537 0.151113097 -0.553076450 0.491182128 0.000000000
12.340600000 45.523851852 76.325565636 -0.195516532 -0.648004879 0.165139919 -0.565132180 0.483160535 0.000000000
12.444110000 45.893142962 76.186040454 -0.191401319 -0.643018199 0.180747082 -0.574010821 0.473676753 0.000000000
12.547670000 46.269052293 76.053410828 -0.194086130 -0.639836532 0.198551647 -0.581190582 0.461956668 0.000000000
12.651070000 46.638953514 75.926155062 -0.200366059 -0.634981611 0.215685675 -0.588179205 0.452021311 0.000000000
12.754690000 47.007971051 75.785274596 -0.203866839 -0.628077056 0.231471370 -0.595054893 0.444803205 0.000000000
12.858060000 47.374934792 75.633378962 -0.201986768 -0.619818951 0.246056768 -0.601613053 0.439707027 0.000000000
12.961670000 47.748661072 75.461681197 -0.200315699 -0.611968259 0.259065744 -0.606188752 0.436938196 0.000000000
13.065200000 48.131686556 75.270028667 -0.215503418 -0.605160616 0.273387023 -0.609892575 0.432517296 0.000000000
13.168770000 48.531422323 75.072612346 -0.242008104 -0.597449011 0.290185792 -0.614092336 0.426306801 0.000000000
13.272350000 48.939932807 74.873586764 -0.253302943 -0.588210234 0.308057568 -0.618969442 0.419506955 0.000000000
13.375880000 49.356232234 74.670589700 -0.255209026 -0.578673510 0.324523744 -0.623389565 0.413771384 0.000000000
13.479500000 49.780649240 74.457343564 -0.255401794 -0.569125747 0.339678432 -0.627154444 0.409135369 0.000000000
13.583110000 50.215950541 74.231754501 -0.256833959 -0.559678815 0.353743888 -0.630115772 0.405683375 0.000000000
13.686720000 50.665502787 73.991044226 -0.260574794 -0.550681976 0.367368284 -0.632154128 0.402704685 0.000000000
13.790340000 51.126843406 73.740287531 -0.266545521 -0.541843638 0.381005381 -0.633453397 0.399971456 0.000000000
13.893950000 51.604746977 73.479830364 -0.273269082 -0.532837795 0.394579022 -0.634153223 0.397795136 0.000000000
13.997670000 52.097515344 73.208690787 -0.281081108 -0.524432228 0.407413881 -0.634412682 0.395607530 0.000000000
14.101300000 52.604043663 72.930794560 -0.292807042 -0.516461294 0.419674550 -0.634542295 0.393061166 0.000000000
14.204920000 53.122194150 72.645414463 -0.306364788 -0.507939705 0.431153203 -0.634805322 0.391313652 0.000000000
14.308540000 53.657069643 72.342570737 -0.318580205 -0.499530795 0.442527490 -0.634650776 0.389688078 0.000000000
14.412270000 54.206742420 72.029364640 -0.330128397 -0.491486985 0.453485807 -0.634342547 0.387815290 0.000000000
14.515890000 54.771362532 71.710145576 -0.341340271 -0.483508624 0.463600037 -0.634048334 0.386363981 0.000000000
14.619680000 55.353071484 71.379550105 -0.352632661 -0.475131470 0.472814871 -0.633836441 0.385937235 0.000000000
14.723260000 55.946040127 71.037970115 -0.362572822 -0.466781484 0.481701621 -0.633216006 0.386155517 0.000000000
14.826860000 56.556391803 70.689195453 -0.372779823 -0.458949177 0.490911943 -0.631719431 0.386395752 0.000000000
14.930480000 57.184852889 70.337063204 -0.384767467 -0.451272286 0.499382427 -0.630029061 0.387342094 0.000000000
15.034100000 57.831084426 69.976356627 -0.395879902 -0.444153753 0.507964499 -0.627798543 0.388031572 0.000000000
15.137840000 58.489678486 69.617583799 -0.406075754 -0.437061924 0.516157541 -0.625907021 0.388328042 0.000000000
15.241450000 59.163731537 69.257427985 -0.418387287 -0.430569610 0.524021159 -0.623830735 0.388390075 0.000000000
15.345080000 59.851341601 68.898506177 -0.429398740 -0.424851099 0.532354684 -0.621148718 0.387652298 0.000000000
15.448810000 60.554518114 68.538750916 -0.445176522 -0.419487633 0.539475204 -0.618763497 0.387464018 0.000000000
15.552550000 61.266255395 68.183484380 -0.462413806 -0.415435992 0.545964080 -0.615708458 0.387607088 0.000000000
15.656170000 61.984797827 67.827800907 -0.471689318 -0.412517220 0.551293125 -0.612564615 0.388162370 0.000000000
15.759900000 62.708946661 67.471519389 -0.485666822 -0.411252356 0.556000180 -0.609025008 0.388360450 0.000000000
15.863640000 63.429295441 67.115321430 -0.498789122 -0.409503847 0.560170906 -0.606783925 0.387722096 0.000000000
15.967390000 64.159339615 66.760637105 -0.518588575 -0.406941655 0.564138669 -0.605586676 0.386536971 0.000000000
16.071020000 64.885399780 66.408595853 -0.521650094 -0.404234272 0.568535933 -0.604563036 0.384532290 0.000000000
16.174740000 65.616657481 66.051643336 -0.526279168 -0.401563257 0.571510833 -0.604171345 0.383535271 0.000000000
16.278450000 66.349641358 65.696950487 -0.527423060 -0.399238132 0.574995203 -0.603233390 0.382228868 0.000000000
16.382090000 67.077269521 65.329783668 -0.525629488 -0.397236208 0.577931904 -0.602387455 0.381218393 0.000000000
16.485710000 67.802116236 64.964862578 -0.519819420 -0.395862215 0.580788201 -0.601164966 0.380235265 0.000000000
16.589330000 68.526963802 64.601748701 -0.517615275 -0.395030203 0.583186616 -0.600160005 0.379015143 0.000000000
16.693090000 69.246956123 64.233869953 -0.520517935 -0.394446408 0.585378149 -0.599669421 0.377015967 0.000000000
16.796680000 69.965546010 63.867269857 -0.523085126 -0.393799117 0.587320651 -0.599752499 0.374531237 0.000000000
16.900430000 70.689305672 63.497968896 -0.529402710 -0.393110165 0.589169832 -0.600322368 0.371424772 0.000000000
17.004190000 71.411586368 63.122514913 -0.534681016 -0.392873709 0.590669198 -0.601120502 0.367986806 0.000000000
17.107900000 72.126768246 62.741815978 -0.537093916 -0.393083912 0.591260533 -0.602178404 0.365071486 0.000000000
17.211650000 72.833658043 62.357339982 -0.540261577 -0.393693867 0.591337905 -0.603441211 0.362192388 0.000000000
17.315390000 73.532802142 61.966159108 -0.547477245 -0.394400799 0.591191938 -0.604966039 0.359104711 0.000000000
17.419150000 74.227044627 61.563952389 -0.560268102 -0.394373866 0.591105113 -0.607130261 0.355607714 0.000000000
17.522870000 74.912476353 61.153614782 -0.570331153 -0.394508020 0.591621787 -0.608930250 0.351498271 0.000000000
17.626480000 75.586121783 60.742089953 -0.575847142 -0.394375602 0.591591722 -0.611159340 0.347809401 0.000000000
17.730220000 76.246978678 60.324788714 -0.582878447 -0.394320638 0.591818408 -0.613048518 0.344142008 0.000000000
17.833840000 76.896588160 59.902767727 -0.589899101 -0.394194970 0.592068722 -0.614824166 0.340670221 0.000000000
17.937460000 77.539179537 59.474839422 -0.596710252 -0.394105196 0.592492947 -0.616286302 0.337378713 0.000000000
18.041200000 78.173326932 59.043461919 -0.603270766 -0.393501315 0.592811325 -0.618031645 0.334317714 0.000000000
18.144820000 78.795715305 58.604108932 -0.608566139 -0.392449360 0.593270255 -0.619782426 0.331487026 0.000000000
18.248550000 79.412587904 58.162203916 -0.612131734 -0.391269065 0.594002996 -0.621454081 0.328426224 0.000000000
18.352170000 80.017758116 57.719891263 -0.615527295 -0.389691223 0.594745514 -0.623298762 0.325449193 0.000000000
18.455930000 80.611987425 57.275636152 -0.618146791 -0.387637869 0.595681895 -0.625167212 0.322592499 0.000000000
18.559570000 81.201487535 56.828107008 -0.622238650 -0.384906085 0.596888362 -0.627086606 0.319896825 0.000000000
18.663260000 81.776059799 56.383060860 -0.626887811 -0.381296261 0.598200763 -0.628994159 0.318017856 0.000000000
18.766880000 82.342224666 55.939797970 -0.627695489 -0.377415558 0.599806069 -0.630513964 0.316610671 0.000000000
18.870490000 82.901999694 55.499850533 -0.631329020 -0.373647899 0.601742758 -0.631448825 0.315539667 0.000000000
18.974110000 83.449107771 55.068028291 -0.635464113 -0.370202851 0.604202929 -0.631534756 0.314726105 0.000000000
19.077720000 83.982855372 54.648814390 -0.642179057 -0.366858232 0.606410405 -0.631487366 0.314491914 0.000000000
19.181410000 84.502949451 54.239584830 -0.647245645 -0.363468955 0.608551742 -0.631088991 0.315090116 0.000000000
19.285020000 85.006569762 53.844786462 -0.653548548 -0.359648830 0.610738384 -0.630486228 0.316446618 0.000000000
19.388680000 85.499229095 53.468733390 -0.659398097 -0.355647366 0.613405762 -0.629293995 0.318178236 0.000000000
19.492240000 85.977665755 53.112176238 -0.661682413 -0.351197749 0.616431560 -0.627580200 0.320648351 0.000000000
19.595800000 86.443783949 52.771444004 -0.664916786 -0.346317211 0.619779523 -0.625338180 0.323867091 0.000000000
19.699410000 86.897419492 52.454766188 -0.663372213 -0.341261535 0.623123437 -0.622648517 0.327973430 0.000000000
19.802910000 87.340586444 52.159418318 -0.659966365 -0.336095013 0.626338086 -0.619311405 0.333457835 0.000000000
19.906520000 87.795069703 51.874471574 -0.657611151 -0.330877444 0.629592773 -0.615032040 0.340394840 0.000000000
20.010020000 88.252037901 51.607351475 -0.658472603 -0.325578175 0.632721679 -0.610166236 0.348366608 0.000000000
20.113500000 88.712497909 51.365950819 -0.658037018 -0.319576445 0.635974433 -0.604886679 0.357098757 0.000000000
20.217140000 89.166804410 51.138773647 -0.663001060 -0.312684587 0.639664695 -0.598905085 0.366565310 0.000000000
20.320610000 89.624534843 50.927665398 -0.669103162 -0.304854686 0.643278674 -0.592600372 0.376936289 0.000000000
20.424100000 90.091557765 50.739164833 -0.674215862 -0.296777707 0.647290392 -0.585134354 0.388015372 0.000000000
20.527470000 90.562158814 50.578831240 -0.674991643 -0.288877530 0.651430663 -0.576750060 0.399433639 0.000000000
20.630960000 91.045742576 50.445885828 -0.674101241 -0.281880963 0.655463600 -0.566914523 0.411726263 0.000000000
20.734440000 91.532036464 50.344578661 -0.672476817 -0.275565634 0.658781645 -0.555815468 0.425604853 0.000000000
20.837960000 92.029976614 50.276275520 -0.672522561 -0.269269638 0.660544432 -0.544317574 0.441467206 0.000000000
20.941510000 92.521401073 50.244322920 -0.679115485 -0.262909143 0.660874748 -0.532006805 0.459447613 0.000000000
21.045020000 93.011719257 50.240107315 -0.681504176 -0.257427814 0.660252051 -0.517954770 0.479083506 0.000000000
21.148370000 93.486711770 50.272735868 -0.689063704 -0.252816411 0.658546126 -0.502999081 0.499392417 0.000000000
21.251900000 93.962105317 50.341713075 -0.696676511 -0.249823556 0.657412552 -0.486074252 0.518776203 0.000000000
21.355440000 94.435828199 50.451322652 -0.704672244 -0.247834240 0.655512012 -0.468778888 0.537706747 0.000000000
21.459000000 94.901031486 50.603165708 -0.713171765 -0.246275459 0.652564736 -0.451672427 0.556326956 0.000000000
21.562720000 95.357136891 50.779898672 -0.718053520 -0.245104336 0.649274930 -0.434839152 0.573829976 0.000000000
21.666360000 95.794905837 50.985607686 -0.717338711 -0.245222176 0.646792493 -0.417319526 0.589381004 0.000000000
21.770100000 96.223869391 51.221539150 -0.715481317 -0.245963164 0.643983451 -0.399867545 0.604064056 0.000000000
21.873950000 96.633968299 51.486576521 -0.704995574 -0.248920209 0.640471409 -0.381870457 0.618069622 0.000000000
21.977710000 97.028805571 51.782421162 -0.698717964 -0.253347476 0.636230103 -0.364757683 0.630855091 0.000000000
22.081440000 97.406615565 52.099796739 -0.687439032 -0.261118676 0.631060136 -0.347580860 0.642469990 0.000000000
22.185310000 97.755256914 52.427960755 -0.675233092 -0.271766792 0.624189531 -0.331647833 0.653100264 0.000000000
22.289170000 98.086847129 52.773245221 -0.658592728 -0.285769761 0.616278187 -0.316751274 0.661970898 0.000000000
22.393170000 98.406123516 53.141707956 -0.643728123 -0.301184689 0.605934613 -0.303813810 0.670692327 0.000000000
22.497160000 98.718554168 53.515261592 -0.636914074 -0.316607504 0.594583083 -0.293235688 0.678412468 0.000000000
22.601290000 99.033828201 53.892151031 -0.638061826 -0.331571008 0.581560109 -0.286950653 0.685206413 0.000000000
22.705510000 99.355100747 54.273500180 -0.638995835 -0.348206212 0.568209827 -0.282483284 0.689995087 0.000000000
22.809640000 99.680486726 54.655946953 -0.635778525 -0.366955542 0.555069545 -0.277260673 0.693085817 0.000000000
22.913660000 100.007186457 55.052193135 -0.637263543 -0.386376859 0.542244544 -0.272649858 0.694511219 0.000000000
23.017610000 100.337072287 55.449983098 -0.644884032 -0.406358315 0.528727605 -0.268641046 0.695091381 0.000000000
23.121720000 100.670165312 55.863698307 -0.651995226 -0.425498700 0.514055550 -0.266015254 0.695653385 0.000000000
23.225710000 101.015789270 56.272390794 -0.654135100 -0.442320387 0.499514775 -0.265410721 0.695984780 0.000000000
23.329700000 101.375346292 56.677838685 -0.653586386 -0.457777424 0.484401279 -0.266081915 0.696416288 0.000000000
23.433600000 101.748766240 57.082702017 -0.655216355 -0.472191905 0.468275592 -0.266893051 0.697510483 0.000000000
23.537560000 102.137252125 57.493961019 -0.667260441 -0.485929507 0.453632691 -0.267594338 0.697483452 0.000000000
23.641430000 102.539473674 57.910137213 -0.678333943 -0.499859745 0.442105128 -0.268439736 0.694711019 0.000000000
23.745190000 102.946602519 58.344468991 -0.683399150 -0.512648131 0.431958012 -0.270496390 0.690967345 0.000000000
23.848990000 103.367277583 58.784116350 -0.679487937 -0.522543990 0.422194498 -0.273662921 0.688337265 0.000000000
23.952650000 103.807523285 59.223285678 -0.676944583 -0.530858420 0.413593162 -0.276890910 0.685901931 0.000000000
24.056420000 104.263464615 59.664903875 -0.675686739 -0.539264808 0.405537089 -0.279153735 0.683232265 0.000000000
24.160010000 104.722774094 60.109307238 -0.672470070 -0.546264729 0.396409925 -0.280840684 0.682336081 0.000000000
24.263960000 105.195180853 60.561440930 -0.677147932 -0.552645136 0.387472617 -0.280562790 0.682446221 0.000000000
24.367270000 105.673906776 61.012406125 -0.677113868 -0.559429477 0.378556854 -0.278720628 0.682677216 0.000000000
24.471000000 106.160166268 61.477236727 -0.685677346 -0.566153787 0.370073473 -0.276336202 0.682754581 0.000000000
24.574560000 106.648316903 61.961110028 -0.698415675 -0.572396195 0.363278101 -0.273749395 0.682241076 0.000000000
24.678100000 107.147283703 62.462511656 -0.711754568 -0.577023833 0.359274281 -0.273402420 0.680600179 0.000000000
24.781830000 107.652997626 62.975548473 -0.721374063 -0.580341737 0.356237455 -0.274574351 0.678901517 0.000000000
24.885470000 108.169317117 63.496268860 -0.715328648 -0.584842466 0.353640063 -0.274431994 0.676450351 0.000000000
24.989130000 108.691893707 64.029928746 -0.708422214 -0.590388861 0.349404952 -0.272686838 0.674536182 0.000000000
25.092670000 109.206545569 64.576368061 -0.704778316 -0.596481278 0.343930882 -0.269479192 0.673277505 0.000000000
25.196320000 109.723634929 65.133950192 -0.707170828 -0.600846778 0.338389401 -0.266327182 0.673457938 0.000000000
