# timestamp x y z qx qy qz qw latency
12.547670000 46.239330784 76.067734962 -0.315415670 -0.643757326 0.205367748 -0.574000763 0.462518883 0.000000000
12.651070000 46.609036403 75.937085286 -0.328665631 -0.639063774 0.222436894 -0.580959609 0.452333123 0.000000000
12.754690000 46.979383301 75.795126402 -0.339850706 -0.632311879 0.238179994 -0.587838916 0.444856591 0.000000000
12.858060000 47.352436817 75.644534427 -0.347113995 -0.624181734 0.252734362 -0.594431934 0.439514710 0.000000000
12.961670000 47.725102884 75.473064357 -0.354042461 -0.616431261 0.265728281 -0.599048667 0.436510796 0.000000000
13.065200000 48.109727958 75.282383844 -0.380282952 -0.609707937 0.280022154 -0.602776396 0.431861600 0.000000000
13.168770000 48.506864416 75.084240015 -0.417044709 -0.602093049 0.296778802 -0.606994724 0.425398294 0.000000000
13.272350000 48.915470069 74.886542936 -0.441197644 -0.592946653 0.314596098 -0.611912712 0.418337657 0.000000000
13.375880000 49.331934885 74.682847618 -0.454689682 -0.583504372 0.331014041 -0.616377436 0.412348406 0.000000000
13.479500000 49.758465968 74.469210002 -0.466627265 -0.574027864 0.346132049 -0.620193923 0.407485109 0.000000000
13.583110000 50.193110349 74.241352880 -0.479734981 -0.564650465 0.360165843 -0.623204417 0.403815145 0.000000000
13.686720000 50.640201738 74.001361462 -0.493564096 -0.555706416 0.373769536 -0.625291432 0.400621191 0.000000000
13.790340000 51.099810294 73.750604386 -0.510452925 -0.546912271 0.387380825 -0.626638524 0.397677287 0.000000000
13.893950000 51.576383725 73.489545195 -0.527817860 -0.537943358 0.400936245 -0.627384177 0.395292506 0.000000000
13.997670000 52.065687263 73.219376131 -0.547982805 -0.529572844 0.413743357 -0.627690699 0.392903835 0.000000000
14.101300000 52.568267680 72.941051604 -0.572534344 -0.521635238 0.425977821 -0.627856219 0.390174504 0.000000000
14.204920000 53.085354276 72.654112457 -0.597417460 -0.513161561 0.437429933 -0.628164177 0.388239659 0.000000000
14.308540000 53.621383828 72.353739914 -0.622830817 -0.504772963 0.448785867 -0.628063421 0.386434782 0.000000000
14.412270000 54.173083888 72.043484411 -0.648592444 -0.496748730 0.459725577 -0.627806246 0.384385758 0.000000000
14.515890000 54.738378131 71.726014493 -0.673488153 -0.488781947 0.469829070 -0.627563273 0.382775642 0.000000000
14.619680000 55.319573518 71.395540759 -0.699538820 -0.480412083 0.479041293 -0.627409047 0.382206172 0.000000000
14.723260000 55.910557131 71.055683771 -0.723226843 -0.472061675 0.487936809 -0.626842473 0.382287797 0.000000000
14.826860000 56.519393896 70.706392485 -0.749045064 -0.464224477 0.497144421 -0.625400319 0.382383970 0.000000000
14.930480000 57.146322177 70.353368374 -0.778638862 -0.456530399 0.505613710 -0.623772320 0.383200815 0.000000000
15.034100000 57.790417468 69.993896299 -0.808426470 -0.449390314 0.514187487 -0.621600721 0.383760496 0.000000000
15.137840000 58.449338424 69.631656003 -0.837029733 -0.442292354 0.522363245 -0.619766225 0.383932208 0.000000000
15.241450000 59.121603895 69.271838125 -0.866903860 -0.435791023 0.530210357 -0.617745415 0.383866856 0.000000000
15.345080000 59.810425006 68.910216146 -0.893953518 -0.430060623 0.538522534 -0.615097492 0.383009682 0.000000000
15.448810000 60.511115663 68.549833071 -0.926406854 -0.424688506 0.545625518 -0.612754659 0.382706408 0.000000000
15.552550000 61.221350328 68.195880033 -0.960481632 -0.420614321 0.552098717 -0.609737828 0.382740618 0.000000000
15.656170000 61.935903957 67.839868540 -0.986209929 -0.417675896 0.557417045 -0.606617002 0.383208685 0.000000000
15.759900000 62.659848605 67.481465524 -1.018138836 -0.416387542 0.562107122 -0.603083768 0.383336623 0.000000000
15.863640000 63.384305506 67.125483644 -1.053303077 -0.414618993 0.566246698 -0.600874876 0.382629260 0.000000000
15.967390000 64.106645246 66.767785799 -1.088046608 -0.412058730 0.570194015 -0.599696527 0.381379684 0.000000000
16.071020000 64.838965255 66.407527530 -1.110120552 -0.409352410 0.574548084 -0.598705692 0.379310687 0.000000000
16.174740000 65.573382037 66.043109859 -1.131005588 -0.406699183 0.577502224 -0.598333897 0.378263802 0.000000000
16.278450000 66.306932417 65.679519444 -1.145462593 -0.404394029 0.580968264 -0.597396508 0.376906830 0.000000000
16.382090000 67.035765809 65.317367659 -1.158617915 -0.402401753 0.583888220 -0.596578160 0.375821600 0.000000000
16.485710000 67.764102358 64.954443615 -1.171269599 -0.401017261 0.586728293 -0.595372420 0.374788938 0.000000000
16.589330000 68.489032556 64.592412362 -1.188476367 -0.400181210 0.589109590 -0.594375425 0.373527433 0.000000000
16.693090000 69.212971016 64.224936330 -1.208081206 -0.399606168 0.591271824 -0.593900356 0.371476657 0.000000000
16.796680000 69.935199301 63.858575972 -1.228746995 -0.398963922 0.593184845 -0.594000030 0.368949174 0.000000000
16.900430000 70.657945123 63.492308408 -1.247681457 -0.398310525 0.595001331 -0.594582771 0.365777898 0.000000000
17.004190000 71.375734384 63.114800438 -1.269926994 -0.398113020 0.596460649 -0.595383767 0.362296683 0.000000000
17.107900000 72.087052222 62.733686177 -1.290803234 -0.398366635 0.597015976 -0.596442739 0.359349423 0.000000000
17.211650000 72.793371561 62.346562033 -1.311824281 -0.399021190 0.597056502 -0.597703655 0.356449103 0.000000000
17.315390000 73.489899070 61.954976836 -1.335427278 -0.399769346 0.596882523 -0.599225344 0.353333711 0.000000000
17.419150000 74.182740732 61.549684645 -1.364881350 -0.399791195 0.596758737 -0.601390989 0.349821223 0.000000000
17.522870000 74.867571551 61.141253463 -1.389474024 -0.399961750 0.597245133 -0.603192562 0.345669760 0.000000000
17.626480000 75.541166896 60.724782807 -1.411311787 -0.399881347 0.597184945 -0.605406752 0.341976191 0.000000000
17.730220000 76.205008358 60.302752149 -1.437283820 -0.399882053 0.597366303 -0.607297745 0.338285817 0.000000000
17.833840000 76.858163184 59.878585467 -1.462822014 -0.399804822 0.597575001 -0.609079488 0.334787095 0.000000000
17.937460000 77.498654100 59.444451482 -1.484886094 -0.399782961 0.597954313 -0.610535275 0.331467799 0.000000000
18.041200000 78.130528582 59.009756510 -1.509468699 -0.399244881 0.598222204 -0.612288082 0.328385481 0.000000000
18.144820000 78.746927273 58.570871880 -1.530093152 -0.398239900 0.598643728 -0.614044447 0.325545829 0.000000000
18.248550000 79.368568570 58.130572573 -1.550237607 -0.397093470 0.599341956 -0.615727175 0.322468667 0.000000000
18.352170000 79.978186257 57.689344857 -1.570686649 -0.395559979 0.600044649 -0.617593507 0.319463585 0.000000000
18.455930000 80.573439725 57.246280603 -1.590626167 -0.393551074 0.600936713 -0.619490890 0.316581199 0.000000000
18.559570000 81.161425957 56.803513979 -1.608781685 -0.390854844 0.602118602 -0.621436088 0.313851667 0.000000000
18.663260000 81.740050133 56.350943185 -1.626492348 -0.387302885 0.603401657 -0.623378051 0.311933841 0.000000000
18.766880000 82.301901731 55.901418383 -1.641345982 -0.383469373 0.604981833 -0.624928414 0.310503943 0.000000000
18.870490000 82.855076380 55.457841399 -1.657329095 -0.379749957 0.606899814 -0.625888434 0.309396597 0.000000000
18.974110000 83.397273826 55.025875291 -1.674933049 -0.376332593 0.609341362 -0.625998507 0.308549433 0.000000000
19.077720000 83.929542792 54.610087306 -1.691650176 -0.373018700 0.611539531 -0.625979248 0.308263577 0.000000000
19.181410000 84.445916103 54.206094995 -1.709696959 -0.369647097 0.613681933 -0.625605405 0.308825818 0.000000000
19.285020000 84.944777092 53.817019189 -1.729923988 -0.365837003 0.615876701 -0.625033730 0.310148373 0.000000000
19.388680000 85.434218129 53.439001298 -1.747547029 -0.361842292 0.618554580 -0.623872135 0.311839618 0.000000000
19.492240000 85.910508748 53.081734137 -1.764141541 -0.357394071 0.621588766 -0.622202102 0.314263309 0.000000000
19.595800000 86.375755406 52.745398320 -1.779247227 -0.352499895 0.624961583 -0.620014039 0.317410513 0.000000000
19.699410000 86.835913580 52.425054394 -1.788971851 -0.347424941 0.628338459 -0.617376384 0.321454649 0.000000000
19.802910000 87.295538355 52.127678732 -1.797191803 -0.342211226 0.631609646 -0.614103588 0.326860085 0.000000000
19.906520000 87.748267345 51.842019872 -1.807329577 -0.336934014 0.634931517 -0.609883179 0.333736342 0.000000000
20.010020000 88.202320294 51.576134849 -1.818952749 -0.331570249 0.638137319 -0.605078000 0.341646815 0.000000000
20.113500000 88.660866445 51.333157163 -1.830138135 -0.325492733 0.641481694 -0.599853037 0.350331344 0.000000000
20.217140000 89.123587324 51.109769267 -1.841806861 -0.318539087 0.645272466 -0.593960929 0.359675839 0.000000000
20.320610000 89.565829260 50.903571731 -1.850127308 -0.310672422 0.648997839 -0.587742718 0.369922894 0.000000000
20.424100000 90.039590321 50.716462075 -1.866580083 -0.302495571 0.653134963 -0.580379159 0.380882110 0.000000000
20.527470000 90.513082853 50.557057066 -1.878204016 -0.294492143 0.657404690 -0.572090216 0.392181383 0.000000000
20.630960000 90.999478926 50.425586745 -1.893413565 -0.287349978 0.661575028 -0.562344749 0.404372175 0.000000000
20.734440000 91.491758446 50.323492493 -1.906359974 -0.280884819 0.665040681 -0.551336351 0.418154086 0.000000000
20.837960000 91.989611082 50.259210375 -1.921027414 -0.274423329 0.666973854 -0.539940572 0.433937661 0.000000000
20.941510000 92.483318652 50.225393494 -1.936690005 -0.267905152 0.667506085 -0.527733877 0.451840028 0.000000000
21.045020000 92.972564729 50.218754698 -1.954308187 -0.262238715 0.667082448 -0.513775736 0.471451330 0.000000000
21.148370000 93.461397740 50.242011576 -1.968099565 -0.257468472 0.665603559 -0.498862465 0.491750067 0.000000000
21.251900000 93.945129951 50.304023711 -1.992035649 -0.254261251 0.664650756 -0.481997739 0.511144567 0.000000000
21.355440000 94.418882823 50.411627135 -2.014668554 -0.252037469 0.662946908 -0.464750910 0.530080280 0.000000000
21.459000000 94.886637289 50.552802024 -2.031911372 -0.250273327 0.660194927 -0.447613646 0.548769481 0.000000000
21.562720000 95.337896179 50.731366483 -2.043789568 -0.248907775 0.657092501 -0.430812034 0.566282046 0.000000000
21.666360000 95.770074530 50.945002554 -2.055426567 -0.248796416 0.654768459 -0.413353551 0.581822525 0.000000000
21.770100000 96.189381060 51.196439890 -2.070919569 -0.249262701 0.652114266 -0.396016734 0.596477859 0.000000000
21.873950000 96.613675365 51.462666746 -2.070468846 -0.251984451 0.648744470 -0.378019365 0.610520933 0.000000000
21.977710000 97.020832274 51.756879768 -2.073655905 -0.256198625 0.644634556 -0.360877437 0.623358668 0.000000000
22.081440000 97.409134750 52.071449410 -2.072774576 -0.263757608 0.639570440 -0.343638168 0.635054633 0.000000000
22.185310000 97.765204168 52.400367526 -2.066483725 -0.274229925 0.632794005 -0.327609762 0.645787534 0.000000000
22.289170000 98.081793610 52.738694691 -2.053553062 -0.288059922 0.624964006 -0.312627491 0.654756080 0.000000000
22.393170000 98.390637795 53.099310679 -2.038991968 -0.303326476 0.614739231 -0.299547887 0.663596105 0.000000000
22.497160000 98.709571655 53.477314997 -2.039571253 -0.318620349 0.603480899 -0.288822062 0.671471290 0.000000000
22.601290000 99.029428786 53.856260407 -2.049099591 -0.333503931 0.590545740 -0.282394632 0.678442429 0.000000000
22.705510000 99.353711088 54.237029278 -2.054757671 -0.350101843 0.577252164 -0.277785615 0.683406023 0.000000000
22.809640000 99.682462920 54.624657138 -2.059274012 -0.368800145 0.564148099 -0.272387673 0.686679205 0.000000000
22.913660000 100.009713956 55.022111805 -2.068978430 -0.388177290 0.551334362 -0.267599550 0.688287218 0.000000000
23.017610000 100.338448262 55.425128673 -2.083237645 -0.408128151 0.537825993 -0.263419103 0.689046435 0.000000000
23.121720000 100.671382612 55.837861425 -2.094317342 -0.427260950 0.523162648 -0.260620254 0.689801426 0.000000000
23.225710000 101.020954221 56.240918308 -2.106775597 -0.444083426 0.508642281 -0.259834389 0.690332551 0.000000000
23.329700000 101.383016951 56.642324145 -2.112592205 -0.459573196 0.493541996 -0.260369406 0.690953361 0.000000000
23.433600000 101.756643910 57.047065387 -2.122249384 -0.474013965 0.477439335 -0.261063388 0.692248763 0.000000000
23.537560000 102.142545732 57.452950144 -2.141380495 -0.487782094 0.462796764 -0.261652890 0.692405625 0.000000000
23.641430000 102.545379828 57.868715345 -2.158196445 -0.501748887 0.451242806 -0.262364981 0.689777212 0.000000000
23.745190000 102.956261017 58.298562291 -2.173264382 -0.514570525 0.441071492 -0.264256932 0.686178831 0.000000000
23.848990000 103.379431721 58.736321643 -2.183126862 -0.524488950 0.431302684 -0.267296176 0.683697368 0.000000000
23.952650000 103.821706612 59.174696213 -2.193856129 -0.532836214 0.422686399 -0.270419783 0.681391898 0.000000000
24.056420000 104.278659593 59.619047534 -2.204040846 -0.541262268 0.414622096 -0.272574951 0.678842081 0.000000000
24.160010000 104.742546583 60.071519527 -2.212001586 -0.548269128 0.405512056 -0.274171355 0.678078907 0.000000000
24.263960000 105.216487899 60.527974985 -2.226316151 -0.554636249 0.396599949 -0.273811256 0.678317409 0.000000000
24.367270000 105.698574052 60.984516691 -2.236748034 -0.561391762 0.387699578 -0.271898467 0.678674849 0.000000000
24.471000000 106.187951758 61.454193218 -2.255476388 -0.568074785 0.379231154 -0.269440559 0.678878896 0.000000000
24.574560000 106.678058568 61.942891953 -2.278761433 -0.574266295 0.372444438 -0.266795602 0.678471421 0.000000000
24.678100000 107.168990547 62.437743332 -2.301870849 -0.578887833 0.368428116 -0.266397767 0.676891298 0.000000000
24.781830000 107.669853737 62.946899922 -2.319460037 -0.582224545 0.365380805 -0.267532331 0.675231737 0.000000000
24.885470000 108.182740048 63.457287870 -2.321544549 -0.586730948 0.362756601 -0.267336647 0.672819114 0.000000000
24.989130000 108.701873118 63.982893658 -2.324389830 -0.592255251 0.358510356 -0.265520917 0.670971449 0.000000000
25.092670000 109.217631997 64.525613432 -2.331147705 -0.598314638 0.353019603 -0.262249153 0.669792606 0.000000000
25.196320000 109.736127296 65.079269344 -2.343374120 -0.602651508 0.347478701 -0.259053028 0.670045700 0.000000000
